"","IDs","treatment","groupId","playerId","winner_game","winner_training","feelings","fair","most_important","least_important","random","gender","age","religion","race","inc","pol","educ","time","profile","rounds","hand_1","hand_2","hand_3","hand_4","hand_5","hand_6","hand_7","hand_8","hand_9","winner_1","winner_2","winner_3","winner_4","winner_5","winner_6","winner_7","winner_8","winner_9"
"782",894113644,"RA1",3,1,"False","True","angry","Unfair","luck","rules",1,"Female",46,"catholic","asian","$25,000-$50,000",4,"College Degree",36.8276410143,6,7,68,94,79,69,89,82,70,NA,NA,"False","False","True","False","True","False","False}",NA,NA
"783",121232311,"PR1",5,2,"True","True","happy","Fair","luck","talent",1,"Female",42,"other","white","$50,000-$75,000",5,"Graduate/Professional Degree",20.7531665365,6,7,70,92,73,76,68,103,66,NA,NA,"False","True","True","True","False","True","False",NA,NA
"784",436818753,"PR1",5,1,"False","False","indifferent","Fair","luck","talent",1,"Male",30,"none","white","$25,000-$50,000",6,"College Degree",20.5812698483,6,7,82,79,71,84,84,70,90,NA,NA,"True","False","False","False","True","False","True}",NA,NA
"785",488996824,"RA1",5,2,"True","False","happy","Fair","luck","rules",1,"Male",49,"protestant","white","$0-$25,000",9,"College Degree",28.4594729344,6,7,78,91,70,99,69,88,89,NA,NA,"False","True","False","True","False","True","True",NA,NA
"786",245648355,"RA1",5,1,"False","True","angry","Unfair","luck","rules",1,"Female",60,"protestant","white","$50,000-$75,000",3,"Graduate/Professional Degree",29.9824598511,6,7,72,84,62,73,102,72,60,NA,NA,"True","False","True","False","True","False","False}",NA,NA
"787",988924506,"RE2",2,1,"True","False","happy","Unfair","rules","luck",1,"Female",27,"none","white","$75,000+",5,"Some College",27.1143739184,6,7,96,93,106,111,107,88,97,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"788",511954101,"RE2",2,2,"False","True","angry","Unfair","rules","talent",1,"Male",30,"protestant","white","$50,000-$75,000",5,"College Degree",27.0475205024,6,7,73,76,61,82,81,46,47,NA,NA,"False","False","False","False","False","False","False",NA,NA
"789",529547369,"RE1",2,1,"True","True","happy","Fair","talent","rules",1,"Male",38,NA,"american indian","$25,000-$50,000",1,"High School",24.4770734668,6,7,82,78,73,72,112,104,91,NA,NA,"True","False","False","True","True","True","True",NA,NA
"790",118771442,"RE1",2,2,"False","False","sad","Unfair","luck","talent",1,"Female",31,"other","white","$75,000+",6,"College Degree",22.3477197011,6,7,84,66,95,75,64,58,89,NA,NA,"False","True","True","False","False","False","False}",NA,NA
"791",493015992,"PR2",4,2,"True","False","happy","Unfair","luck","talent",1,"Male",27,"none","white","$0-$25,000",1,"High School",26.3767587503,6,6,72,76,108,54,103,107,NA,NA,NA,"True","False","True","False","True",NA,NA,NA,NA
"792",370535352,"PR2",4,1,"False","True","indifferent","Fair","rules","luck",1,"Female",36,"protestant","latino","$25,000-$50,000",5,"Some College",27.6800439676,6,6,75,115,60,89,73,74,NA,NA,NA,"False","True","False","True","False","False",NA,NA,NA
"793",78992185,"RA2",9,1,"True","False","happy","Fair","luck","rules",1,"Female",24,"none","latino","$0-$25,000",3,"Some College",42.1377516309,6,7,62,77,72,88,83,78,61,NA,NA,"False","True","True","True","True","True","True",NA,NA
"794",317854397,"PR2",3,2,"False","True","sad","Unfair","rules","talent",1,"Male",31,"none","white","$0-$25,000",4,"Some College",26.8042033672,6,7,61,106,55,106,78,109,63,NA,NA,"False","True","False","True","False","True","False",NA,NA
"795",274374017,"PR2",3,1,"True","False","happy","Unfair","rules","talent",1,"Male",25,"catholic","white","$25,000-$50,000",9,"College Degree",27.5554146171,6,7,84,69,105,60,101,60,100,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"796",684103234,"RA2",9,2,"False","False","angry","Unfair","rules","luck",1,"Male",34,"catholic","black","$75,000+",7,"Some College",24.7552159667,6,7,94,67,92,79,72,80,84,NA,NA,"True","False","False","False","False","False","False}",NA,NA
"797",409071393,"RE1",3,1,"True","True","happy","Unfair","talent","luck",1,"Male",49,"none","white","$25,000-$50,000",3,"Graduate/Professional Degree",24.3023688475,6,7,89,98,97,81,85,81,89,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"798",190330329,"RE1",3,2,"False","False","sad","Unfair","luck","talent",1,"Male",37,"catholic","asian","$25,000-$50,000",4,"Some College",21.259793965,6,7,70,71,59,77,67,82,88,NA,NA,"False","False","False","False","False","False","False",NA,NA
"799",915626147,"RE2",3,2,"True","True","happy","Unfair","rules","talent",1,"Male",27,"other","latino","$0-$25,000",5,"Some College",33.4514460166,6,7,59,108,92,77,101,97,103,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"800",327949191,"RE2",3,1,"False","True","angry","Unfair","luck","talent",1,"Male",30,"none","white","$75,000+",2,"College Degree",31.4292305509,6,7,61,65,67,64,70,57,51,NA,NA,"False","False","False","False","False","False","False",NA,NA
"801",54237830,"RE1",4,2,"True","False","happy","Fair","talent","luck",1,"Female",44,"catholic","latino","$0-$25,000",5,"College Degree",27.9266928633,6,7,74,100,91,96,86,86,104,NA,NA,"True","True","True","True","True","True","True",NA,NA
"802",521134940,"RE1",4,1,"False","True","angry","Unfair","luck","talent",1,"Female",33,"none","black","$75,000+",1,"High School",32.167508169,6,7,67,75,68,73,80,76,61,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"803",35592836,"RA1",7,1,"True","False","happy","Fair","luck","rules",1,"Male",32,"none","asian","$25,000-$50,000",2,"College Degree",23.540462335,6,7,80,92,79,76,67,93,91,NA,NA,"False","True","False","False","True","True","True",NA,NA
"804",100986745,"RA1",7,2,"False","True","indifferent","Fair","luck","rules",1,"Male",33,"none","white","$25,000-$50,000",2,"College Degree",27.0647810976,6,7,69,72,95,96,63,75,64,NA,NA,"True","False","True","True","False","False","False}",NA,NA
"805",406355563,"PR1",6,2,"False","True","sad","Unfair","luck","rules",1,"Male",56,"none","white","$25,000-$50,000",7,"Some College",22.7914428353,6,7,73,105,82,99,75,100,66,NA,NA,"False","True","False","True","False","True","False}",NA,NA
"806",503805894,"PR1",6,1,"True","False","happy","Fair","rules","luck",1,"Female",47,"other","white","$25,000-$50,000",9,"High School",38.0261971672,6,7,96,64,95,61,98,89,94,NA,NA,"True","False","True","False","True","False","True",NA,NA
"807",837401859,"RA2",11,1,"True","True","happy","Unfair","rules","talent",1,"Male",34,"none","asian","$0-$25,000",4,"College Degree",29.2764528831,6,7,96,78,85,86,71,77,93,NA,NA,"True","False","True","True","True","False","True",NA,NA
"808",222522165,"RA2",11,2,"False","False","indifferent","Fair","luck","talent",1,"Female",60,"none","white","$0-$25,000",3,"Some College",25.3922625661,6,7,52,99,91,85,72,94,67,NA,NA,"False","True","False","False","False","True","False}",NA,NA
"809",417695188,"RA1",8,1,"True","False","happy","Fair","rules","luck",1,"Male",29,"protestant","asian","$25,000-$50,000",2,"College Degree",25.1387857477,6,7,84,78,94,99,95,77,84,NA,NA,"True","False","True","True","True","False","False",NA,NA
"810",785799220,"RA1",8,2,"False","False","angry","Unfair","rules","luck",1,"Male",30,"other","white","$50,000-$75,000",6,"Graduate/Professional Degree",21.5051553488,6,6,64,NA,86,70,77,85,94,NA,NA,"False",NA,"False","False","False","True","True",NA,NA
"811",322547232,"RA1",9,2,"False","False","indifferent","Unfair","luck","talent",1,"Female",37,"other","black","$25,000-$50,000",1,"College Degree",25.6782635689,6,7,94,84,82,75,93,75,80,NA,NA,"False","False","False","False","True","False","True",NA,NA
"812",980620658,"RA1",9,1,"True","False","happy","Unfair","luck","rules",1,"Male",37,"none","white","$50,000-$75,000",8,"High School",28.2260726174,6,7,85,80,78,85,79,95,76,NA,NA,"True","True","True","True","False","True","False}",NA,NA
"813",752723366,"RE2",4,1,"True","False","happy","Unfair","rules","luck",1,"Male",34,"none","latino","$25,000-$50,000",5,"College Degree",17.7550011992,6,7,86,101,99,105,100,101,113,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"814",950011148,"RE2",4,2,"False","False","indifferent","Unfair","rules","talent",1,"Male",49,"none","white","$25,000-$50,000",5,"Some College",20.6620910168,6,7,43,58,59,77,65,54,80,NA,NA,"False","False","False","False","False","False","False",NA,NA
"815",761825460,"PR1",8,1,"False","True","sad","Unfair","talent","luck",1,"Female",31,"none","asian","$50,000-$75,000",2,"College Degree",31.7044751167,6,7,67,91,70,98,86,103,66,NA,NA,"False","True","False","True","False","True","False",NA,NA
"816",724630162,"PR1",8,2,"True","True","happy","Fair","luck","talent",1,"Male",35,"none","white","$25,000-$50,000",6,"High School",21.1975549181,6,7,71,70,105,80,101,63,87,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"817",284687975,"PR2",5,2,"False","True","indifferent","Unfair","luck","talent",1,"Female",31,"none","white","$75,000+",1,"Graduate/Professional Degree",29.9125342846,6,7,80,115,64,90,64,100,59,NA,NA,"False","True","False","True","False","True","False",NA,NA
"818",452419010,"PR2",5,1,"True","True","happy","Fair","luck","talent",1,"Female",36,"none","white","$0-$25,000",2,"College Degree",34.3453387817,6,7,93,62,91,49,86,66,102,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"819",435204374,"RE2",5,1,"False","True","angry","Unfair","luck","rules",1,"Male",29,"none","white","$0-$25,000",3,"High School",22.423134768,6,7,64,46,62,51,52,45,74,NA,NA,"False","False","False","False","False","False","False",NA,NA
"820",648663647,"RE2",5,2,"True","False","indifferent","Unfair","luck","talent",1,"Male",35,"none","white","$25,000-$50,000",8,"College Degree",20.6951612035,6,7,79,96,106,91,100,111,91,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"821",959026411,"RE1",5,1,"False","True","sad","Unfair","talent","rules",1,"Female",54,"other","white","$0-$25,000",2,"Some College",46.5037483335,6,7,75,75,73,64,58,63,82,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"822",481111579,"RE1",5,2,"True","False","happy","Fair","rules","luck",1,"Female",39,"none","black","$25,000-$50,000",1,"Some College",34.7566500505,6,7,77,82,85,97,86,84,91,NA,NA,"True","True","True","True","True","True","True",NA,NA
"823",356154513,"RA2",12,1,"False","True","sad","Fair","luck","talent",1,"Male",29,"none","asian","$25,000-$50,000",2,"College Degree",24.3113686999,6,7,87,83,73,72,65,68,83,NA,NA,"False","False","False","False","False","True","True",NA,NA
"824",965945565,"RA2",12,2,"True","True","happy","Fair","talent","luck",1,"Male",42,"protestant","black","$75,000+",2,"Graduate/Professional Degree",26.4381245693,6,7,80,87,82,95,78,76,59,NA,NA,"True","True","True","True","True","False","False}",NA,NA
"825",193781588,"RE2",6,1,"False","True","sad","Unfair","rules","talent",1,"Female",28,"none","white","$0-$25,000",3,"Some College",24.9305334171,6,7,63,65,54,69,61,40,NA,NA,72,"False","False","False","False","False",NA,NA,NA,"False"
"826",847314845,"RE2",6,2,"True","False","happy","Unfair","rules","talent",1,"Female",37,"none","other","$0-$25,000",1,"College Degree",26.8723285834,6,7,85,103,87,98,102,110,NA,NA,101,"True","True","True","True","True","True",NA,NA,"True"
"827",138152054,"PR2",6,1,"False","False","sad","Fair","rules","talent",1,"Female",50,"none","white","$50,000-$75,000",2,"College Degree",28.2066837986,6,7,58,85,55,112,65,100,64,NA,NA,"False","True","False","True","False","True","False",NA,NA
"828",11897794,"PR2",6,2,"True","True","happy","Fair","rules","luck",1,"Male",40,"catholic","white","$75,000+",7,"Graduate/Professional Degree",28.6198753635,6,6,90,52,NA,57,99,56,99,NA,NA,"True","False",NA,"False","True","False","True}",NA,NA
"829",331935414,"RA1",10,1,"False","False","indifferent","Unfair","luck","talent",1,"Male",36,"catholic","white","$25,000-$50,000",8,"College Degree",20.2945280155,6,7,85,88,74,68,80,74,87,NA,NA,"True","True","False","False","True","False","False}",NA,NA
"830",752029279,"RA1",10,2,"True","False","happy","Fair","talent","rules",1,"Male",36,"none","white","$0-$25,000",2,"Some College",19.0588012815,6,7,77,82,94,92,78,94,95,NA,NA,"False","False","True","True","False","True","True",NA,NA
"831",279976500,"RE2",8,1,"True","False","happy","Unfair","rules","talent",1,"Male",43,"catholic","white","$0-$25,000",4,"College Degree",22.0357667685,6,7,76,97,82,103,101,91,96,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"832",673458928,"RE2",7,1,"False","True","indifferent","Unfair","rules","luck",1,"Female",32,"protestant","white","$0-$25,000",2,"Some College",32.4871963819,6,7,88,87,56,77,53,71,62,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"833",852608485,"RE2",7,2,"True","True","happy","Fair","rules","luck",1,"Female",39,"catholic","latino","$75,000+",2,"College Degree",32.4635273854,6,7,72,100,94,106,102,116,87,NA,NA,"True","True","True","True","True","True","True",NA,NA
"834",717229620,"RE2",8,2,"False","True","angry","Unfair","rules","talent",1,"Male",30,"none","white","$0-$25,000",4,"College Degree",25.9879124681,6,7,75,57,64,57,65,60,74,NA,NA,"False","False","False","False","False","False","False",NA,NA
"835",693556894,"RE2",9,1,"False","True","angry","Unfair","rules","talent",1,"Male",31,"none","white","$25,000-$50,000",7,"College Degree",28.0949310342,6,7,45,54,70,56,57,56,52,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"836",936325755,"RE2",9,2,"True","False","happy","Fair","rules","talent",1,"Female",38,"none","white","$0-$25,000",5,"Some College",38.0106502175,6,7,95,106,85,96,110,107,100,NA,NA,"True","True","True","True","True","True","True",NA,NA
"837",561251722,"PR1",10,1,"True","False","happy","Fair","rules","talent",1,"Female",23,"catholic","white","$25,000-$50,000",3,"College Degree",40.1081891338,6,7,91,83,83,92,67,83,75,NA,NA,"True","False","True","True","False","True","False}",NA,NA
"838",726299080,"PR1",10,2,"False","True","indifferent","Fair","talent","luck",1,"Male",73,"none","white","$75,000+",5,"College Degree",41.2122779171,6,5,65,102,69,93,NA,NA,93,NA,NA,"False","True","False","False",NA,NA,"True",NA,NA
"839",389344782,"RE2",10,2,"False","True","sad","Unfair","rules","talent",1,"Female",33,"none","white","$0-$25,000",1,"College Degree",19.6050322175,6,7,67,63,68,48,71,68,56,NA,NA,"False","False","False","False","False","False","False",NA,NA
"840",903223528,"RE2",10,1,"True","False","happy","Fair","rules","talent",1,"Male",35,"muslim","white","$75,000+",2,"Graduate/Professional Degree",21.8958669702,6,7,71,90,100,98,99,98,96,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"841",975537575,"RA2",13,2,"False","False","indifferent","Fair","talent","luck",1,"Female",29,"none","white","$25,000-$50,000",5,"College Degree",26.2922790011,6,7,79,85,79,83,89,63,68,NA,NA,"True","True","False","False","True","False","False}",NA,NA
"842",668402769,"RA2",13,1,"True","False","happy","Unfair","luck","rules",1,"Female",46,"none","white","$50,000-$75,000",4,"Some College",26.1960672339,6,7,72,77,78,94,72,70,87,NA,NA,"False","False","True","True","False","True","True",NA,NA
"843",157303001,"RE1",6,1,"True","True","happy","Unfair","luck","talent",1,"Male",49,"protestant","white","$75,000+",7,"High School",26.4309974353,6,7,83,105,86,82,79,98,110,NA,NA,"True","True","True","True","True","True","True",NA,NA
"844",695412314,"RE1",6,2,"False","True","angry","Unfair","luck","talent",1,"Female",42,"catholic","black","$25,000-$50,000",2,"College Degree",16.3007689834,6,7,60,65,77,64,74,55,79,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"845",378271639,"RE2",13,2,"False","True","angry","Unfair","rules","luck",1,"Male",31,"other","white","$25,000-$50,000",9,"Less than High School",18.1095768174,6,7,61,62,58,81,76,67,57,NA,NA,"False","False","False","False","False","False","False",NA,NA
"846",376299714,"RE2",13,1,"True","True","happy","Unfair","luck","talent",1,"Male",30,"none","white","$25,000-$50,000",3,"College Degree",14.7861384471,6,7,88,85,112,95,102,115,95,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"847",635641842,"RE2",12,2,"False","True","indifferent","Fair","rules","talent",1,"Female",26,"none","black","$0-$25,000",1,"College Degree",25.1212069352,6,7,67,67,60,56,77,54,65,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"848",407163520,"RE2",12,1,"True","False","happy","Fair","talent","luck",1,"Male",35,"protestant","white","$25,000-$50,000",6,"High School",20.1669564525,6,7,83,103,109,101,110,107,97,NA,NA,"True","True","True","True","True","True","True",NA,NA
"849",540511813,"RE1",7,1,"True","True","happy","Unfair","rules","talent",1,"Female",32,"none","white","$50,000-$75,000",6,"High School",19.3507151484,6,7,60,96,91,117,88,76,97,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"850",236577410,"RE1",7,2,"False","True","angry","Unfair","luck","talent",1,"Male",50,"lutheran","white","$75,000+",2,"Graduate/Professional Degree",25.7841132998,6,7,75,65,60,67,78,66,59,NA,NA,"False","False","False","False","False","False","False",NA,NA
"851",342641277,"RA1",11,2,"False","False","angry","Unfair","talent","luck",1,"Female",28,"none","white","$0-$25,000",5,"College Degree",22.7764907996,6,7,74,82,77,74,80,80,86,NA,NA,"False","True","True","False","False","False","False}",NA,NA
"852",937915513,"RA1",11,1,"True","False","happy","Fair","talent","luck",1,"Male",44,"none","white","$50,000-$75,000",8,"Some College",24.3565670013,6,7,75,68,78,87,88,85,84,NA,NA,"True","False","False","True","True","True","True",NA,NA
"853",107254251,"RA1",13,1,"True","True","happy","Fair","talent","luck",1,"Female",28,"none","white","$0-$25,000",3,"College Degree",18.0105843822,6,7,87,71,77,88,70,81,91,NA,NA,"True","False","True","True","True","False","True",NA,NA
"854",549482412,"RA1",13,2,"False","False","indifferent","Fair","luck","rules",1,"Male",31,"none","asian","$25,000-$50,000",4,"Some College",17.2370022138,6,7,67,96,76,77,78,93,88,NA,NA,"False","True","False","False","False","True","False}",NA,NA
"855",545572438,"RA2",14,1,"False","False","indifferent","Fair","luck","talent",1,"Female",48,"none","white","$75,000+",4,"College Degree",20.9979963024,6,7,73,75,77,85,73,65,68,NA,NA,"False","False","False","True","True","False","False",NA,NA
"856",883315907,"RA2",14,2,"True","True","happy","Unfair","luck","talent",1,"Male",27,"protestant","white","$25,000-$50,000",2,"Graduate/Professional Degree",19.8468201995,6,7,83,93,96,72,66,83,93,NA,NA,"True","True","True","False","False","True","True",NA,NA
"857",395786173,"PR1",2,2,"False","True","indifferent","Unfair","rules","luck",0,"Male",21,"protestant","black","$25,000-$50,000",5,"Some College",23.7776552161,7,7,81,55,75,99,63,88,64,NA,NA,"True","False","False","True","False","True","False",NA,NA
"858",167230123,"PR1",2,1,"True","True","happy","Fair","talent","luck",0,"Female",35,"protestant","white","$50,000-$75,000",8,"College Degree",22.6946111838,7,7,61,102,70,41,87,76,90,NA,NA,"False","True","True","False","True","False","True",NA,NA
"859",656933230,"PR1",4,1,"False","True","indifferent","Unfair","luck","rules",0,"Female",48,"none","asian","$50,000-$75,000",1,"College Degree",32.6903699636,7,7,50,90,65,98,45,98,58,NA,NA,"False","True","False","True","False","True","False",NA,NA
"860",335727968,"PR1",4,2,"True","True","happy","Fair","luck","talent",0,"Female",22,"none","white","$0-$25,000",1,"Some College",25.0919444799,7,7,67,74,94,73,106,78,97,NA,NA,"True","False","True","False","True","False","True",NA,NA
"861",231784726,"PR1",5,1,"True","True","indifferent","Fair","luck","talent",0,"Female",45,"none","white","$50,000-$75,000",5,"High School",38.0245578845,7,7,78,77,84,78,89,65,92,NA,NA,"True","False","True","False","True","False","True",NA,NA
"862",507292206,"PR1",5,2,"False","True","sad","Unfair","luck","talent",0,"Female",48,"none","white","$50,000-$75,000",3,"Graduate/Professional Degree",29.8826539675,7,7,60,92,60,86,74,86,48,NA,NA,"False","True","False","True","False","True","False",NA,NA
"863",634282671,"PR1",1,1,"False","False","indifferent","Fair","talent","luck",0,"Male",47,"jewish","white","$75,000+",2,"Graduate/Professional Degree",23.8853337487,8,7,68,85,52,72,80,102,76,NA,NA,"False","True","False","True","False","True","False",NA,NA
"864",701090112,"PR1",1,2,"True","False","happy","Fair","talent","luck",0,"Female",33,"protestant","other","$0-$25,000",5,"High School",27.3050240835,8,7,77,67,92,63,90,56,90,NA,NA,"True","False","True","False","True","False","True",NA,NA
"865",671392717,"PR1",2,2,"False","False","angry","Unfair","luck","talent",0,"Female",33,"other","white","$50,000-$75,000",5,"Some College",19.0369808992,8,7,97,97,74,110,62,85,71,NA,NA,"False","True","False","True","False","True","False",NA,NA
"866",317899650,"PR1",2,1,"True","True","happy","Unfair","luck","talent",0,"Male",45,"none","white","$0-$25,000",5,"Some College",18.5253613313,8,7,100,72,91,84,97,73,99,NA,NA,"True","False","True","False","True","False","True",NA,NA
"867",81826190,"PR1",3,2,"False","True","indifferent","Unfair","rules","luck",0,"Male",35,"protestant","white","$25,000-$50,000",3,"Graduate/Professional Degree",30.1137630661,8,7,67,96,80,84,102,81,94,NA,NA,"False","True","False","False","True","False","True",NA,NA
"868",750609564,"PR1",3,1,"True","False","happy","Fair","luck","talent",0,"Female",58,"none","white","$0-$25,000",9,"Some College",41.1796662172,8,7,83,63,88,86,59,88,87,NA,NA,"True","False","True","True","False","True","False",NA,NA
"869",119641878,"PR1",4,1,"False","True","indifferent","Unfair","luck","rules",0,"Female",26,"catholic","white","$0-$25,000",2,"High School",25.9963950674,8,6,70,77,91,83,83,94,NA,NA,NA,"True",NA,"True","False","False",NA,NA,NA,NA
"870",369663570,"PR1",4,2,"True","False","happy","Fair","luck","talent",0,"Male",30,"none","white","$0-$25,000",6,"College Degree",24.9670137326,8,6,87,93,55,103,88,69,NA,NA,NA,"True","True",NA,NA,"True","False",NA,NA,NA
"871",876986354,"PR1",5,1,"False","True","indifferent","Unfair","rules","talent",0,"Female",26,"none","white","$50,000-$75,000",4,"Some College",26.9920789997,8,7,70,111,54,73,85,86,76,NA,NA,"False","True","False","False","False","True","False",NA,NA
"872",648962727,"PR1",5,2,"True","False","happy","Fair","luck","rules",0,"Male",54,"protestant","white","$50,000-$75,000",8,"Graduate/Professional Degree",34.1778222164,8,7,73,73,108,88,95,84,83,NA,NA,"True","False","True","True","True","False","True",NA,NA
"873",750143024,"PR1",1,2,"False","True","happy","Fair","luck","rules",0,"Male",64,"protestant","white","$50,000-$75,000",8,"High School",27.4980652491,9,7,67,100,63,88,78,95,86,NA,NA,"False","True","False","True","False","True","False",NA,NA
"874",505537857,"PR1",1,1,"True","False","happy","Fair","talent","rules",0,"Female",62,"catholic","white","$50,000-$75,000",7,"Some College",35.0065274159,9,7,81,74,96,60,85,63,82,NA,NA,"True","False","True","False","True","False","True",NA,NA
"875",3892009,"PR1",2,1,"True","False","happy","Fair","luck","talent",0,"Female",36,"none","white","$50,000-$75,000",8,"College Degree",26.5809682528,9,7,87,58,106,78,99,86,73,NA,NA,"True","False","True","False","True","True","False",NA,NA
"876",313559543,"PR1",2,2,"False","True","angry","Unfair","luck","talent",0,"Male",33,"none","asian","$50,000-$75,000",7,"Less than High School",20.7987093528,9,7,52,86,64,112,85,100,81,NA,NA,"False","True","False","True","False","False","True",NA,NA
"877",96452231,"PR2",1,2,"False","True","angry","Unfair","rules","talent",0,"Female",27,"none","white","$25,000-$50,000",1,"Some College",20.820473516,10,7,73,102,81,96,72,90,46,NA,NA,"False","True","False","True","False","True","False",NA,NA
"878",183814611,"PR2",1,1,"True","False","happy","Unfair","rules","talent",0,"Male",34,"protestant","white","$50,000-$75,000",6,"Graduate/Professional Degree",23.342414248,10,7,93,84,100,68,80,62,109,NA,NA,"True","False","True","False","True","False","True",NA,NA
"879",249933777,"PR2",2,2,"False","True","indifferent","Unfair","rules","talent",0,"Female",34,"other","other","$0-$25,000",3,"College Degree",27.7419484695,10,7,71,85,102,66,87,64,111,NA,NA,"False","False","True","False","True","False","True",NA,NA
"880",526151383,"PR2",2,1,"True","True","happy","Unfair","luck","rules",0,"Male",29,"none","white","$0-$25,000",6,"Some College",24.2223735491,10,7,83,71,70,101,60,100,62,NA,NA,"True","True","False","True","False","True","False",NA,NA
"881",950144758,"PR2",4,2,"False","False","angry","Unfair","rules","talent",0,"Male",37,"none","white","$50,000-$75,000",6,"College Degree",26.524070549,10,7,84,95,72,102,58,93,65,NA,NA,"False","True","False","True","False","True","False",NA,NA
"882",931292302,"PR2",4,1,"True","True","happy","Unfair","rules","talent",0,"Male",60,"catholic","latino","$75,000+",1,"College Degree",22.8745474855,10,7,78,58,88,55,113,59,100,NA,NA,"True","False","True","False","True","False","True",NA,NA
"883",295311704,"PR2",5,2,"False","True","angry","Unfair","rules","talent",0,"Male",26,"none","white","$0-$25,000",4,"College Degree",16.760341382,10,7,66,103,59,97,62,96,65,NA,NA,"False","True","False","True","False","True","False",NA,NA
"884",29970685,"PR2",5,1,"True","True","happy","Unfair","rules","talent",0,"Female",33,"none","white","$25,000-$50,000",1,"Some College",17.8292024851,10,7,73,58,81,58,106,62,104,NA,NA,"True","False","True","False","True","False","True",NA,NA
"885",423742647,"PR2",6,1,"False","True","happy","Fair","luck","talent",0,"Male",28,"none","white","$75,000+",5,"High School",23.3639198025,10,7,69,83,95,60,92,57,99,NA,NA,"False","False","True","False","True","False","True",NA,NA
"886",587002163,"PR2",6,2,"True","False","happy","Fair","rules","talent",0,"Female",57,"none","white","$0-$25,000",1,"Some College",25.0688218037,10,7,85,56,66,102,65,86,56,NA,NA,"True","True","False","True","False","True","False",NA,NA
"887",986222090,"PR2",8,1,"True","False","happy","Unfair","rules","luck",0,"Female",54,"protestant","white","$75,000+",2,"Some College",25.3438938141,10,7,75,60,109,73,108,83,106,NA,NA,"True","False","True","False","True","False","True",NA,NA
"888",777110066,"PR2",8,2,"False","True","sad","Unfair","luck","talent",0,"Female",28,"lutheran","white","$25,000-$50,000",3,"College Degree",25.5274766684,10,7,72,100,53,95,71,110,66,NA,NA,"False","True","False","True","False","True","False",NA,NA
"889",924418494,"PR2",10,1,"True","False","happy","Fair","rules","luck",0,"Female",40,"none","white","$75,000+",2,"College Degree",30.2463940342,10,7,61,53,106,57,105,67,104,NA,NA,"True","False","True","False","True","False","True",NA,NA
"890",868366205,"PR2",10,2,"False","False","angry","Unfair","luck","talent",0,"Female",32,"none","white","$25,000-$50,000",3,"College Degree",16.0434203347,10,7,57,92,52,98,48,98,60,NA,NA,"False","True","False","True","False","True","False",NA,NA
"891",340013970,"PR2",11,1,"True","False","happy","Unfair","luck","talent",0,"Male",29,"none","white","$50,000-$75,000",5,"College Degree",31.3065589348,10,7,61,54,103,54,95,61,109,NA,NA,"True","False","True","False","True","False","True",NA,NA
"892",494674713,"PR2",11,2,"False","False","angry","Unfair","luck","talent",0,"Female",29,"none","white","$0-$25,000",3,"College Degree",18.2737888177,10,7,63,96,63,109,58,111,46,NA,NA,"False","True","False","True","False","True","False",NA,NA
"893",200958129,"PR2",12,1,"True","False","happy","Fair","talent","rules",0,"Male",52,"none","white","$25,000-$50,000",2,"High School",24.9242128849,10,7,82,69,108,49,97,61,61,NA,NA,"True","False","True","False","True","True","False",NA,NA
"894",841477973,"PR2",12,2,"False","False","angry","Unfair","luck","talent",0,"Male",50,"none","asian","$25,000-$50,000",5,"Graduate/Professional Degree",37.7165153821,10,7,71,111,58,92,72,107,100,NA,NA,"False","True","False","True","False","False","True",NA,NA
"895",616545648,"PR2",1,2,"False","False","indifferent","Unfair","luck","talent",0,"Male",25,"none","white","$0-$25,000",3,"Some College",23.5217743198,11,7,78,113,71,89,62,105,65,NA,NA,"False","True","False","True","False","True","False",NA,NA
"896",67141828,"PR2",1,1,"True","True","happy","Fair","rules","talent",0,"Male",31,"none","white","$75,000+",2,"Some College",19.6908408165,11,6,68,59,NA,48,103,73,103,NA,NA,"True","False",NA,"False","True","False","True",NA,NA
"897",57516900,"RA2",1,1,"False","False","angry","Unfair","luck","talent",0,"Female",30,"none","white","$50,000-$75,000",1,"College Degree",18.1311528007,12,7,74,69,73,54,71,91,91,NA,NA,"False","False","False","False","False","False","False",NA,NA
